candidateId,value,universidad homologada
6308407bb92f4f0008bfaf3a,Universidad Tecnologica Del Peru   Utp,Universidad Tecnologica del Peru S.A.C.
6308c194b92f4f0008bfcaee,Universidad Nacional Del Callao,Universidad Nacional del Callao
6308e5fe29da5b0008a13b64,Universidad San Martin De Porres,Universidad de San Martin de Porres
6308e882e86a980008e0054e,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
6308f5d2d7fa700008e8e128,Universidad Norbert Wiener,Universidad Privada Norbert Wiener S.A.
630944cde86a980008e04c21,Universidad Cesar Vallejo   Ucv,Universidad Cesar Vallejo S.A.C.
63094d5c0b25100008434755,Upc,Universidad Peruana de Ciencias Aplicadas S.A.C.
6309bdb2d7fa700008e949d6,Universidad Privada Del Norte   Upn,Universidad Privada del Norte S.A.C.
630a2cd4d7fa700008e95018,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
630a7e57b92f4f0008c0aaa2,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
630a84f629da5b0008a1d681,Universidad San Ignacio De Loyola   Usil,Universidad San Ignacio de Loyola S.R.L.
630a9adfd7fa700008e96a86,Universidad Nacional De Piura,Universidad Nacional de Piura
630ce0b31e599d0009d899ac,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
630cf7f7d7fa700008e9a93b,Universidad Privada San Juan Bautista,Universidad Privada San Juan Bautista S.A.C.
630d071ad7fa700008e9aea4,Universidad De Piura,Universidad Nacional de Piura
630d389db92f4f0008c0fd9f,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630d39d3b92f4f0008c0fe87,Universidad Nacional Del Callao,Universidad Nacional del Callao
630d7e907e5d980009c6e0a5,Universidad Nacional De San Antonio Abad Del Cusco   Unsaac,Universidad Nacional de San Antonio Abad del Cusco
630d7e907e5d980009c6e0a5,Instituto De Idiomas De  Unsaac,Universidad Nacional de San Antonio Abad del Cusco
630d7e907e5d980009c6e0a5,Universidad Nacional De San Antonio Abad Del Cusco   Unsaac,Universidad Nacional de San Antonio Abad del Cusco
630e3d989bdb400009f4573d,Universidad Tecnologica Del Peru utp,Universidad Tecnologica del Peru S.A.C.
630e863a516b7b0008dd5dfc,Upc,Universidad Peruana de Ciencias Aplicadas S.A.C.
630e8bd0516b7b0008dd5eb5,Universidad Privada Del Norte   Upn,Universidad Privada del Norte S.A.C.
630ec5ab9bdb400009f46e20,Universidad Autonoma Del Peru   Ua,Universidad Autonoma del Peru S.A.C.
630ed0d61d665a00086fc39b,Universidad San Ignacio De Loyola,Universidad San Ignacio de Loyola S.R.L.
630ffd4e7e5d980009c74e82,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
631028df5a5f2e0009f8ff85,Universidad De San Martin De Porres   Usmp,Universidad de San Martin de Porres
63102ceb1d665a00087019b7,Utp,Universidad Tecnologica del Peru S.A.C.
63102ceb1d665a00087019b7,Utp,Universidad Tecnologica del Peru S.A.C.
631056af5a5f2e0009f908ea,Universidad Cesar Vallejo   Ucv,Universidad Cesar Vallejo S.A.C.
6310bfd54253530009af4988,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
6310bfd54253530009af4988,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
6310c17b5a5f2e0009f9104b,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
6310cc964253530009af4d77,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6310cc964253530009af4d77,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6310d7429bdb400009f4d8f9,Universidad Privada Del Norte   Unp,Universidad Nacional de Piura
6310f0d01d665a0008703762,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
6310f5417e5d980009c78142,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
6310f5417e5d980009c78142,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
631104575a5f2e0009f9304e,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
631104575a5f2e0009f9304e,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
631109f57e5d980009c79124,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
63110a109bdb400009f4fa94,Unfv,Universidad Nacional Federico Villarreal
63111c1c7e5d980009c797ab,Universidad Upc,Universidad Peruana de Ciencias Aplicadas S.A.C.
63111c1c7e5d980009c797ab,Universidad Upc,Universidad Peruana de Ciencias Aplicadas S.A.C.
63111ffb4253530009af7954,Universidad Catolica Sedes Sapientiae   Ucss,Universidad Catolica Sedes Sapientiae
631124d17e5d980009c79bb5,Universidad Privada De Norte,Universidad Privada del Norte S.A.C.
63112c8d9bdb400009f50857,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63112c8d9bdb400009f50857,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63113bbd4253530009af851d,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63113bbd4253530009af851d,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63113bbd4253530009af851d,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63113bbd4253530009af851d,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
6311438c4253530009af889e,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
6311438c4253530009af889e,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
63115f954253530009af9439,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
63115f954253530009af9439,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
631166067e5d980009c7b49c,Universidad Nacional Del Callao,Universidad Nacional del Callao
631168355a5f2e0009f95ad1,Universidad De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
631168355a5f2e0009f95ad1,Universidad De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
63116b965a5f2e0009f95cb3,Universidad Privada Antenor Orrego,Universidad Privada Antenor Orrego
63116b965a5f2e0009f95cb3,Universidad Privada Antenor Orrego,Universidad Privada Antenor Orrego
63117268f4622c0008c17c3d,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63117268f4622c0008c17c3d,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63119faff4622c0008c18647,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63120bce5073940008a1f648,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63121bf803ed1f00085bed81,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63121bf803ed1f00085bed81,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63121ff403ed1f00085bee9f,Upc,Universidad Peruana de Ciencias Aplicadas S.A.C.
63121ff403ed1f00085bee9f,Upc,Universidad Peruana de Ciencias Aplicadas S.A.C.
6312222d0d11cc000ad2d040,Universidad San Agustin De Arequipa,Universidad Nacional de San Agustin de Arequipa
6312222d0d11cc000ad2d040,Universidad San Agustin De Arequipa,Universidad Nacional de San Agustin de Arequipa
631228135073940008a1fec0,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
631242cd6442660008f368a2,Universidad Nacional Del Centro Del Peru,Universidad Nacional del Centro del Peru
631242cd6442660008f368a2,Universidad Nacional Del Centro Del Peru,Universidad Nacional del Centro del Peru
631254698ad71a0008d6f0a7,Universidad  Privada  Del Norte,Universidad Privada del Norte S.A.C.
631254698ad71a0008d6f0a7,Universidad  Privada  Del Norte,Universidad Privada del Norte S.A.C.
631256826442660008f376b5,Universidad  Privada  Del Norte,Universidad Privada del Norte S.A.C.
631260545073940008a21857,Universidad Autonoma Del Peru,Universidad Autonoma del Peru S.A.C.
631260545073940008a21857,Universidad Autonoma Del Peru,Universidad Autonoma del Peru S.A.C.
63127e158ad71a0008d6fd53,Universidad San Ignacio De Loyola   Usil,Universidad San Ignacio de Loyola S.R.L.
631280468ad71a0008d6fe12,Universidad Privada Del Norte   Unp,Universidad Nacional de Piura
63128e33844cb4003f22b764,Universidad San Ignacio De Loyola,Universidad San Ignacio de Loyola S.R.L.
63128e33844cb4003f22b794,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63128e33844cb4003f22b794,Universidad Cesar Vallejo   Ucv,Universidad Cesar Vallejo S.A.C.
63128e33844cb4003f22b794,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63128e33844cb4003f22b794,Universidad Cesar Vallejo   Ucv,Universidad Cesar Vallejo S.A.C.
63128e33844cb4003f22b87e,Upc,Universidad Peruana de Ciencias Aplicadas S.A.C.
63128e33844cb4003f22b87e,Upc,Universidad Peruana de Ciencias Aplicadas S.A.C.
63128e33844cb4003f22b8c6,Universidad Catolica Sedes Sapientiae   Ucss,Universidad Catolica Sedes Sapientiae
63128e33844cb4003f22b8c6,Universidad Privada San Juan Bautista   Upsjb,Universidad Privada San Juan Bautista S.A.C.
63128e33844cb4003f22b8c6,Universidad Privada San Juan Bautista   Upsjb,Universidad Privada San Juan Bautista S.A.C.
63128e33844cb4003f22b8c6,Universidad Catolica Sedes Sapientiae   Ucss,Universidad Catolica Sedes Sapientiae
63128e33844cb4003f22b8d8,Universidad Nacional Federico Villarreal   Unfv,Universidad Nacional Federico Villarreal
63128e33844cb4003f22b8d8,Universidad Nacional Federico Villarreal   Unfv,Universidad Nacional Federico Villarreal
63128e33844cb4003f22b8fc,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63128e33844cb4003f22b8fc,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63128e33844cb4003f22b986,Universidad Continental,Universidad Continental S.A.C.
63128e33844cb4003f22b986,Universidad Continental,Universidad Continental S.A.C.
63128e34844cb4003f22ba58,Upn,Universidad Privada del Norte S.A.C.
63128e34844cb4003f22ba58,Upn,Universidad Privada del Norte S.A.C.
63128e34844cb4003f22ba9a,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
63128e34844cb4003f22ba9a,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
63128e34844cb4003f22baca,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63128e34844cb4003f22baca,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63128e34844cb4003f22bb9c,Universidad Nacional Del Callao,Universidad Nacional del Callao
63128e34844cb4003f22bb9c,Universidad Nacional Del Callao,Universidad Nacional del Callao
63128e34844cb4003f22bbba,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63128e34844cb4003f22bbba,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63128e34844cb4003f22bbf0,Universidad De Ciencias Aplicadas   Upc,Universidad Peruana de Ciencias Aplicadas S.A.C.
63128e34844cb4003f22bbf0,Universidad De Ciencias Aplicadas   Upc,Universidad Peruana de Ciencias Aplicadas S.A.C.
63128e34844cb4003f22bc20,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63128e34844cb4003f22bc20,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63128e34844cb4003f22bc32,Universidad Privada Del Norte   Unp,Universidad Nacional de Piura
63128e34844cb4003f22bc32,Universidad Privada Del Norte   Unp,Universidad Nacional de Piura
63128e34844cb4003f22bcc8,Usil,Universidad San Ignacio de Loyola S.R.L.
63128e34844cb4003f22bcc8,Usil,Universidad San Ignacio de Loyola S.R.L.
63128e34844cb4003f22bd6a,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63128e34844cb4003f22bd6a,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63128e34844cb4003f22bd7c,Universidad Nacional Del Callao,Universidad Nacional del Callao
63128e34844cb4003f22bd7c,Universidad Nacional Del Callao,Universidad Nacional del Callao
63128e34844cb4003f22bde2,Upn,Universidad Privada del Norte S.A.C.
63128e34844cb4003f22bde2,Upn,Universidad Privada del Norte S.A.C.
63128e34844cb4003f22bdf4,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63128e34844cb4003f22bdf4,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63128e34844cb4003f22be4e,Ucv,Universidad Cesar Vallejo S.A.C.
63128e34844cb4003f22be4e,Ucv,Universidad Cesar Vallejo S.A.C.
63128e34844cb4003f22beb4,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63128e34844cb4003f22beb4,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63128e34844cb4003f22bf0e,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
63128e34844cb4003f22bf0e,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
63128e34844cb4003f22c022,Ie Usil,Universidad San Ignacio de Loyola S.R.L.
63128e34844cb4003f22c022,Ie Usil,Universidad San Ignacio de Loyola S.R.L.
63128e34844cb4003f22c03a,Universidad Ricardo Palma,Universidad Ricardo Palma
63128e34844cb4003f22c03a,Universidad Ricardo Palma,Universidad Ricardo Palma
63128e34844cb4003f22c08e,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63128e34844cb4003f22c136,Universidad Nacional Del Callao,Universidad Nacional del Callao
63128e34844cb4003f22c136,Universidad Nacional Del Callao,Universidad Nacional del Callao
63128e34844cb4003f22c1c0,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63128e34844cb4003f22c1c0,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63128e34844cb4003f22c292,Universidad Cesar Vallejo   Ucv,Universidad Cesar Vallejo S.A.C.
63128e34844cb4003f22c292,Universidad Cesar Vallejo   Ucv,Universidad Cesar Vallejo S.A.C.
63128e34844cb4003f22c3e2,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
63128e34844cb4003f22c3e2,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
63128e34844cb4003f22c43c,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63128e34844cb4003f22c43c,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63128e34844cb4003f22c4c6,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63128e34844cb4003f22c4c6,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63128e34844cb4003f22c4f6,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63128e34844cb4003f22c4f6,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63128e34844cb4003f22c4fc,Instituto De Emprendedores Usil,Universidad San Ignacio de Loyola S.R.L.
63128e34844cb4003f22c4fc,Instituto De Emprendedores Usil,Universidad San Ignacio de Loyola S.R.L.
63128e34844cb4003f22c544,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63128e34844cb4003f22c544,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63128e34844cb4003f22c610,Universidad Tecnologica Del Peru   Utp,Universidad Tecnologica del Peru S.A.C.
63128e34844cb4003f22c610,Universidad Tecnologica Del Peru   Utp,Universidad Tecnologica del Peru S.A.C.
63128e34844cb4003f22c6c4,Universidad Cesar Vallejo  Ucv,Universidad Cesar Vallejo S.A.C.
63128e34844cb4003f22c6c4,Universidad De Ciencias Y Humanidades   Uch,Asociacion Civil Universidad de Ciencias y Humanidades
63128e34844cb4003f22c6c4,Universidad Cesar Vallejo  Ucv,Universidad Cesar Vallejo S.A.C.
63128e34844cb4003f22c6c4,Universidad De Ciencias Y Humanidades   Uch,Asociacion Civil Universidad de Ciencias y Humanidades
63128e34844cb4003f22c6dc,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63128e34844cb4003f22c6dc,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63128e34844cb4003f22c784,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63128e34844cb4003f22c784,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63128e34844cb4003f22c826,Universidad Nacional Federico Villarreal,Universidad Nacional Federico Villarreal
63128e34844cb4003f22c826,Universidad Nacional Federico Villarreal,Universidad Nacional Federico Villarreal
63128e34844cb4003f22c86e,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63128e34844cb4003f22c86e,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63128e34844cb4003f22c8b0,Universidad Nacional Del Callao,Universidad Nacional del Callao
63128e34844cb4003f22c8b0,Universidad Nacional Del Callao,Universidad Nacional del Callao
63128e34844cb4003f22c928,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
63128e34844cb4003f22c928,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
63128e34844cb4003f22ca18,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63128e34844cb4003f22ca18,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
6312a43d844cb4003f22dde6,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6312a43d844cb4003f22dde6,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6312a43d844cb4003f22de4c,Universidad Cesar Vallejo   Ucv,Universidad Cesar Vallejo S.A.C.
6312a43d844cb4003f22de4c,Universidad Cesar Vallejo   Ucv,Universidad Cesar Vallejo S.A.C.
6312a43d844cb4003f22e026,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6312a43d844cb4003f22e026,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6312a43d844cb4003f22e0a4,Universidad Nacional De Trujillo,Universidad Nacional de Trujillo
6312a43d844cb4003f22e0a4,Universidad Nacional De Trujillo,Universidad Nacional de Trujillo
6312a43d844cb4003f22e2fc,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6312a43d844cb4003f22e2fc,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6312a43d844cb4003f22e48e,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
6312a43d844cb4003f22e48e,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
6312a43d844cb4003f22e4d6,Universidad Nacional De Trujillo,Universidad Nacional de Trujillo
6312a43d844cb4003f22e4d6,Universidad Nacional De Trujillo,Universidad Nacional de Trujillo
6312a43d844cb4003f22e548,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
6312a43d844cb4003f22e548,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
6312a43d844cb4003f22e62c,Universidad Privada Antenor Orrego,Universidad Privada Antenor Orrego
